"id","piece_number","composer","title","question","modality","submodality","horizon","answer_object_type","answer_format","answer_quantity","answer_example","answers","abc","midi","abc_midi","audio","pdf","image"
"musp_31","7","Chopin","Etude Op. 10 No. 4","In bars 41-44, the performer emphasizes a few notes, creating a melodic line stand out amidst the rapid flow of sixteenth notes. Which are these notes? ","SP","","Mid","Pitch","Pitch class without octave number","List ordered by appearance","[""A, G#, Bb, Abb, F""]","[""Fx, Gx, B, B#, C#"", ""F##, G##, B, B#, C#"", ""Fx, Gx, G#, B#, C#"", ""F##, G##, G#, B#, C#""]","inputs/abc/piece-07.abc","inputs/midi_performance_event_text/piece-07.txt","inputs/abc_plus_midi/piece-07.abc","inputs/audio/piece-07.wav","inputs/pdf/without_context/piece-07.pdf","[""inputs/images/piece-07/page-1.png"", ""inputs/images/piece-07/page-2.png"", ""inputs/images/piece-07/page-3.png"", ""inputs/images/piece-07/page-4.png"", ""inputs/images/piece-07/page-5.png"", ""inputs/images/piece-07/page-6.png"", ""inputs/images/piece-07/page-7.png"", ""inputs/images/piece-07/page-8.png""]"
"musp_32","8","Debussy","Reflets dans l'eau","In bars 82 and 83, the composer writes three unison chords, each consisting of a single pitch class (Ab, F, Eb), in a descending line. In what order are the low, middle, and high notes within these chords played in the performance? If the notes are played from low to high, write 'low, middle, high'.","SP","","Short","Category label","Given label written in full","List ordered by appearance","[""low, middle, high""]","[""middle, high, low""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_33","8","Debussy","Reflets dans l'eau","The piece has different characters. At some point, the music takes on a heroic quality, perhaps creating the impression of surging waves. Which two consecutive measures are played with the most grand, epic intensity?","SP","","Long","Bar / beat","Bar number (digits)","Pair","[""18, 42""]","[""58, 59""]","inputs/abc/piece-08.abc","inputs/midi_performance_event_text/piece-08.txt","inputs/abc_plus_midi/piece-08.abc","inputs/audio/piece-08.wav","inputs/pdf/without_context/piece-08.pdf","[""inputs/images/piece-08/page-1.png"", ""inputs/images/piece-08/page-2.png"", ""inputs/images/piece-08/page-3.png"", ""inputs/images/piece-08/page-4.png"", ""inputs/images/piece-08/page-5.png"", ""inputs/images/piece-08/page-6.png"", ""inputs/images/piece-08/page-7.png"", ""inputs/images/piece-08/page-8.png"", ""inputs/images/piece-08/page-9.png""]"
"musp_34","9","Glinka","The Lark","In bar 50, the left hand makes four rapid upward jumps between an octave and a triad higher-up. The upper voices within each chord form a tiny two-note melody. However, sometimes, the second note does not come out as clearly. Which of those second notes is played the softest? Answer with the name of that softest-played upper note.","SP","","Short","Pitch","Pitch with octave number","Single","[""A1"", ""C#3"", ""Bb7""]","[""Bb3""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_35","9","Glinka","The Lark","The phrase in bars 57-60 builds toward which note?","SP","","Mid","Pitch","Pitch with octave number","Single","[""A4"", ""G#3"", ""Bb2""]","[""F6""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_36","9","Glinka","The Lark","Between 2:47 and 3:40, the five opening notes of the main melody recur several times. In which bar does the performer give the melodic Ab the greatest expressive weight, creating a moment of quiet pain through a sudden retreat and the strongest rubato contrast with the preceding melodic notes?","SP","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""00:32""]","[""3:30"", ""3:29""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_37","9","Glinka","The Lark","The composer concludes the piece with right-hand motives first presented in the introduction. At what time was this material first played?","SP","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""22:21""]","[""00:12"", ""00:13""]","inputs/abc/piece-09.abc","inputs/midi_performance_event_text/piece-09.txt","inputs/abc_plus_midi/piece-09.abc","inputs/audio/piece-09.wav","inputs/pdf/without_context/piece-09.pdf","[""inputs/images/piece-09/page-1.png"", ""inputs/images/piece-09/page-2.png"", ""inputs/images/piece-09/page-3.png"", ""inputs/images/piece-09/page-4.png"", ""inputs/images/piece-09/page-5.png"", ""inputs/images/piece-09/page-6.png"", ""inputs/images/piece-09/page-7.png""]"
"musp_38","10","Haydn","Keyboard Sonata 48, movement 2","Approximately how long, in seconds, does the final passage marked piano last? Round down.","SP","","Short","Duration / ratio","Integer","Single","[""10""]","[""5"", ""6""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_39","10","Haydn","Keyboard Sonata 48, movement 2","Purely rhythmically speaking, the motif in the right hand in bar 38 is played equivalently to which sequence of note values?","SP","","Short","Duration / ratio","Count followed by note value","List ordered by appearance","[""4 quarter notes, 6 eighth notes""]","[""8 sixteenth notes""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_40","10","Haydn","Keyboard Sonata 48, movement 2","The repeat sign in measure 33, to what measure does it go back to, and does the performer actually go back?","SP","","Mid","Composite answer","Bar number, yes-or-no","Single","[""1, yes""]","[""14, yes""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_41","10","Haydn","Keyboard Sonata 48, movement 2","In measures 225-228, the performer plays six upper-voice notes very staccato: which ones?","SP","","Mid","Pitch","Pitch with octave number","List ordered by appearance","[""F1, A4, G#3, Bb2""]","[""D5, G4, E5, C5, E5, E5""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_42","10","Haydn","Keyboard Sonata 48, movement 2","Before the final reprise of the main theme, the composer creates suspense with an ascending line of thirds. At what time is the last third creating this tension played?","SP","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""3:19""]","inputs/abc/piece-10.abc","inputs/midi_performance_event_text/piece-10.txt","inputs/abc_plus_midi/piece-10.abc","inputs/audio/piece-10.wav","inputs/pdf/without_context/piece-10.pdf","[""inputs/images/piece-10/page-1.png"", ""inputs/images/piece-10/page-2.png"", ""inputs/images/piece-10/page-3.png"", ""inputs/images/piece-10/page-4.png"", ""inputs/images/piece-10/page-5.png"", ""inputs/images/piece-10/page-6.png"", ""inputs/images/piece-10/page-7.png"", ""inputs/images/piece-10/page-8.png""]"
"musp_43","11","Liszt","Ballade No. 2","The performer plays the notes in overall descending line starting in bar 230 until the fermata relatively equally, except for a few notes. Which note of that line is played the softest? Identify it by its bar and beat number.","SP","","Mid","Bar / beat","Bar and beat","List ordered by appearance","[""bar 99 beat 1.25, bar 100 beat 4""]","[""Bar 233 beat 1""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_44","11","Liszt","Ballade No. 2","What is the main difference in how the two phrases (2:22-2:29 and 2:29-2:36) are performed, aside from their pitches and the F major chord on which they arrive? Answer with the musical term that best describes this change.","SP","","Mid","Short text","Literal text","Single","[""con fuoco""]","[""una corda""]","inputs/abc/piece-11.abc","inputs/midi_performance_event_text/piece-11.txt","inputs/abc_plus_midi/piece-11.abc","inputs/audio/piece-11.wav","inputs/pdf/without_context/piece-11.pdf","[""inputs/images/piece-11/page-01.png"", ""inputs/images/piece-11/page-02.png"", ""inputs/images/piece-11/page-03.png"", ""inputs/images/piece-11/page-04.png"", ""inputs/images/piece-11/page-05.png"", ""inputs/images/piece-11/page-06.png"", ""inputs/images/piece-11/page-07.png"", ""inputs/images/piece-11/page-08.png"", ""inputs/images/piece-11/page-09.png"", ""inputs/images/piece-11/page-10.png"", ""inputs/images/piece-11/page-11.png"", ""inputs/images/piece-11/page-12.png"", ""inputs/images/piece-11/page-13.png"", ""inputs/images/piece-11/page-14.png"", ""inputs/images/piece-11/page-15.png"", ""inputs/images/piece-11/page-16.png"", ""inputs/images/piece-11/page-17.png"", ""inputs/images/piece-11/page-18.png"", ""inputs/images/piece-11/page-19.png"", ""inputs/images/piece-11/page-20.png"", ""inputs/images/piece-11/page-21.png"", ""inputs/images/piece-11/page-22.png"", ""inputs/images/piece-11/page-23.png"", ""inputs/images/piece-11/page-24.png""]"
"musp_45","12","Mozart","Piano Sonata 12, movement 1","Which right-hand note is most emphasized in bar 212?","SP","","Short","Pitch","Pitch with octave number","Single","[""A4""]","[""G5""]","inputs/abc/piece-12.abc","inputs/midi_performance_event_text/piece-12.txt","inputs/abc_plus_midi/piece-12.abc","inputs/audio/piece-12.wav","inputs/pdf/without_context/piece-12.pdf","[""inputs/images/piece-12/page-1.png"", ""inputs/images/piece-12/page-2.png"", ""inputs/images/piece-12/page-3.png"", ""inputs/images/piece-12/page-4.png"", ""inputs/images/piece-12/page-5.png"", ""inputs/images/piece-12/page-6.png"", ""inputs/images/piece-12/page-7.png""]"
"musp_46","12","Mozart","Piano Sonata 12, movement 1","Which of the three two-bar phrases, bars 31–32, 33–34, or 35–36, is played with the greatest force? Answer with the left-hand note that coincides with that phrase's highest note.","SP","","Mid","Pitch","Pitch class without octave number","Single","[""A"", ""G#"", ""Bb""]","[""Eb""]","inputs/abc/piece-12.abc","inputs/midi_performance_event_text/piece-12.txt","inputs/abc_plus_midi/piece-12.abc","inputs/audio/piece-12.wav","inputs/pdf/without_context/piece-12.pdf","[""inputs/images/piece-12/page-1.png"", ""inputs/images/piece-12/page-2.png"", ""inputs/images/piece-12/page-3.png"", ""inputs/images/piece-12/page-4.png"", ""inputs/images/piece-12/page-5.png"", ""inputs/images/piece-12/page-6.png"", ""inputs/images/piece-12/page-7.png""]"
"musp_47","12","Mozart","Piano Sonata 12, movement 1","At what time does the development section start?","SP","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""02:54""]","[""01:58"", ""01:59""]","inputs/abc/piece-12.abc","inputs/midi_performance_event_text/piece-12.txt","inputs/abc_plus_midi/piece-12.abc","inputs/audio/piece-12.wav","inputs/pdf/without_context/piece-12.pdf","[""inputs/images/piece-12/page-1.png"", ""inputs/images/piece-12/page-2.png"", ""inputs/images/piece-12/page-3.png"", ""inputs/images/piece-12/page-4.png"", ""inputs/images/piece-12/page-5.png"", ""inputs/images/piece-12/page-6.png"", ""inputs/images/piece-12/page-7.png""]"
"musp_48","12","Mozart","Piano Sonata 12, movement 1","At what time does the recapitulation first diverge from the exposition in terms of pitch or rhythm?","SP","","Long","Timestamp","Timestamp in M:SS or MM:SS (rounded down)","Single","[""3:30""]","[""3:28""]","inputs/abc/piece-12.abc","inputs/midi_performance_event_text/piece-12.txt","inputs/abc_plus_midi/piece-12.abc","inputs/audio/piece-12.wav","inputs/pdf/without_context/piece-12.pdf","[""inputs/images/piece-12/page-1.png"", ""inputs/images/piece-12/page-2.png"", ""inputs/images/piece-12/page-3.png"", ""inputs/images/piece-12/page-4.png"", ""inputs/images/piece-12/page-5.png"", ""inputs/images/piece-12/page-6.png"", ""inputs/images/piece-12/page-7.png""]"
